UBIGEO,NOMBRE,DEPARTAMENTO,PROVINCIA,DISTRITO,POBLACION,VIVIENDA,VIVIENDAS CON LUZ,VIVIENDAS SIN LUZ,AREA
304060104,CCANCCAHUA,APURIMAC,AYMARAES,COTARUSE,4,3,0,2,RURAL
304060105,ACHOTA,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060106,PACOPAMPA,APURIMAC,AYMARAES,COTARUSE,2,6,0,2,RURAL
304060108,WACHUWILLCA,APURIMAC,AYMARAES,COTARUSE,1,3,0,1,RURAL
304060088,SAYCATA,APURIMAC,AYMARAES,COTARUSE,12,10,0,7,RURAL
304060036,QUILLCACCASA,APURIMAC,AYMARAES,COTARUSE,293,149,77,17,RURAL
304060054,CULLUMANI,APURIMAC,AYMARAES,COTARUSE,5,3,0,2,RURAL
304060066,PALMADERA,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060092,BADO,APURIMAC,AYMARAES,COTARUSE,0,4,0,0,RURAL
304060107,PAMPAWASI,APURIMAC,AYMARAES,COTARUSE,1,6,0,1,RURAL
304060059,CCELLOPAMPA,APURIMAC,AYMARAES,COTARUSE,66,42,12,7,RURAL
304060058,HUAYLLAPAMPA,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060040,PILLUNI,APURIMAC,AYMARAES,COTARUSE,20,36,4,4,RURAL
304060101,CHISANI,APURIMAC,AYMARAES,COTARUSE,4,10,0,2,RURAL
304060102,MILLO,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060103,ALLCCAOCCO,APURIMAC,AYMARAES,COTARUSE,0,4,0,0,RURAL
304060091,TAMBO CCOCHA,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060046,SORA PATA,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060124,LLULLUCHA,APURIMAC,AYMARAES,COTARUSE,1,5,0,1,RURAL
304060127,YURACMACHAY,APURIMAC,AYMARAES,COTARUSE,2,9,0,1,RURAL
304060079,CHECCTA,APURIMAC,AYMARAES,COTARUSE,1,2,0,1,RURAL
304060080,JARAPAMPA,APURIMAC,AYMARAES,COTARUSE,0,6,0,0,RURAL
304060081,HUINCHU HUINCHU,APURIMAC,AYMARAES,COTARUSE,3,2,0,1,RURAL
304060084,HUCCHUNCUY,APURIMAC,AYMARAES,COTARUSE,1,2,0,1,RURAL
304060085,PUCACCASA,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060086,HUAMAN ALLCCA,APURIMAC,AYMARAES,COTARUSE,2,2,0,2,RURAL
304060090,YANA ALLPA,APURIMAC,AYMARAES,COTARUSE,0,4,0,0,RURAL
304060089,OCRA,APURIMAC,AYMARAES,COTARUSE,0,5,0,0,RURAL
304060083,TAYACERCA,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060052,HUINCHUYO,APURIMAC,AYMARAES,COTARUSE,2,3,0,1,RURAL
304060050,MARCCOTA,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060057,CCOÑIHUASI,APURIMAC,AYMARAES,COTARUSE,1,6,0,1,RURAL
304060037,YANAMA,APURIMAC,AYMARAES,COTARUSE,2,5,0,1,RURAL
304060041,CAPILLAS,APURIMAC,AYMARAES,COTARUSE,0,4,0,0,RURAL
304060043,RANRAPATA,APURIMAC,AYMARAES,COTARUSE,4,12,0,2,RURAL
304060053,LINDERA,APURIMAC,AYMARAES,COTARUSE,0,8,0,0,RURAL
304060055,YURACCORAL,APURIMAC,AYMARAES,COTARUSE,5,4,0,2,RURAL
304060056,HUAYUNCA,APURIMAC,AYMARAES,COTARUSE,4,25,0,3,RURAL
304060051,TUMIRE,APURIMAC,AYMARAES,COTARUSE,1,8,0,1,RURAL
304060122,JATAHUASI,APURIMAC,AYMARAES,COTARUSE,6,5,0,2,RURAL
304060125,CCANAYJATA,APURIMAC,AYMARAES,COTARUSE,2,3,0,1,RURAL
304060026,AUCCELLCCA,APURIMAC,AYMARAES,COTARUSE,1,1,0,1,RURAL
304060027,TACCATA,APURIMAC,AYMARAES,COTARUSE,1,2,0,1,RURAL
304060049,CHINQUIRAY,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060039,CCORIHUIRI,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060024,MAÑANCA,APURIMAC,AYMARAES,COTARUSE,1,4,0,1,RURAL
304060017,PALLCCAPAMPA,APURIMAC,AYMARAES,COTARUSE,0,4,0,0,RURAL
304060048,TOCRA,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060044,PUNCO,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060045,PESACCA,APURIMAC,AYMARAES,COTARUSE,1,1,0,1,RURAL
304060047,PACO,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060038,HUITUYO,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060032,RAYO,APURIMAC,AYMARAES,COTARUSE,2,3,0,1,RURAL
304060035,PALLCCA,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060030,ACCOCUCHO,APURIMAC,AYMARAES,COTARUSE,1,2,0,1,RURAL
304060025,HUACCALLA,APURIMAC,AYMARAES,COTARUSE,4,5,0,4,RURAL
304060020,TAMBO,APURIMAC,AYMARAES,COTARUSE,0,9,0,0,RURAL
304060111,QUTAPUCRO,APURIMAC,AYMARAES,COTARUSE,1,1,0,1,RURAL
304060112,YAURIHUASI,APURIMAC,AYMARAES,COTARUSE,1,3,0,1,RURAL
304060113,INKICHU,APURIMAC,AYMARAES,COTARUSE,1,2,0,1,RURAL
304060114,PASQAPATA,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060115,LLIHUANI,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060116,CANCAHUA,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060117,PAOCCARAYA,APURIMAC,AYMARAES,COTARUSE,2,2,0,1,RURAL
304060119,INCALADA,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060120,DIMBALITE,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060011,PAMPAMARCA,APURIMAC,AYMARAES,COTARUSE,311,221,107,1,RURAL
304060109,CHAQO,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060077,CCESCCA,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060023,APACHITA,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060014,MILLOCCOCHA,APURIMAC,AYMARAES,COTARUSE,1,2,0,1,RURAL
304060010,CCOSCCOCHE,APURIMAC,AYMARAES,COTARUSE,0,6,0,0,RURAL
304060029,PAMPAHUASI,APURIMAC,AYMARAES,COTARUSE,9,2,0,2,RURAL
304060022,SAN MIGUEL DE MESTIZAS,APURIMAC,AYMARAES,COTARUSE,0,25,0,0,RURAL
304060133,SORA,APURIMAC,AYMARAES,COTARUSE,6,3,0,2,RURAL
304060134,CUCHUWASI,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060138,ISMAYA,APURIMAC,AYMARAES,COTARUSE,6,2,0,2,RURAL
304060143,ISULLAY,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060144,CCECHUAPATA,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060145,CCASA,APURIMAC,AYMARAES,COTARUSE,1,1,0,1,RURAL
304060146,SACRAHUI,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060069,UTAHUI,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060070,CHACACHACA,APURIMAC,AYMARAES,COTARUSE,0,4,0,0,RURAL
304060004,ANOCCARA,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060002,CCELOQUISHKA,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060005,LACCAYPAMPA,APURIMAC,AYMARAES,COTARUSE,0,5,0,0,RURAL
304060007,MUTCANI,APURIMAC,AYMARAES,COTARUSE,8,14,0,3,RURAL
304060008,APARAYA,APURIMAC,AYMARAES,COTARUSE,4,4,1,0,RURAL
304060003,HUAMPOCCOTA,APURIMAC,AYMARAES,COTARUSE,10,28,6,0,RURAL
304060006,SAYCHO,APURIMAC,AYMARAES,COTARUSE,13,26,4,2,RURAL
304060130,ACCOLTA,APURIMAC,AYMARAES,COTARUSE,1,3,0,1,RURAL
304060071,JORNADA,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060075,CHURCAÑI,APURIMAC,AYMARAES,COTARUSE,2,3,0,1,RURAL
304060028,CHICORUNE,APURIMAC,AYMARAES,COTARUSE,2,1,0,1,RURAL
304060031,ISCAHUACA,APURIMAC,AYMARAES,COTARUSE,193,158,57,7,RURAL
304060015,CCAPAHUACHO,APURIMAC,AYMARAES,COTARUSE,0,10,0,0,RURAL
304060018,PROMESA,APURIMAC,AYMARAES,COTARUSE,161,104,55,4,RURAL
304060009,HUARACCOY,APURIMAC,AYMARAES,COTARUSE,4,2,0,2,RURAL
304060131,JAYOCIRCA,APURIMAC,AYMARAES,COTARUSE,2,2,0,1,RURAL
304060132,PATAHUASI,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060135,PACHAPATA,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060136,CHOCCALLACCE,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060140,ANCCORAKRA,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060141,CCANTUSANI,APURIMAC,AYMARAES,COTARUSE,0,2,0,0,RURAL
304060142,LACCALACCAY,APURIMAC,AYMARAES,COTARUSE,0,4,0,0,RURAL
304060147,PLAZAYOC,APURIMAC,AYMARAES,COTARUSE,3,1,0,1,RURAL
304060148,CHOCCO ARRIBA,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060149,CHOCCO ABAJO,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060098,TASTALLIKISCA,APURIMAC,AYMARAES,COTARUSE,0,4,0,0,RURAL
304060151,HUANAHUIRI,APURIMAC,AYMARAES,COTARUSE,9,17,0,4,RURAL
304060033,HUANCANE,APURIMAC,AYMARAES,COTARUSE,2,7,0,1,RURAL
304060062,PISQUICOCHA,APURIMAC,AYMARAES,COTARUSE,233,168,72,1,URBANO
304060126,ISCAHUACA,APURIMAC,AYMARAES,COTARUSE,208,19,0,3,RURAL
304060128,UKINUTA,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060129,UCHUNCUY,APURIMAC,AYMARAES,COTARUSE,2,2,0,1,RURAL
304060150,SICUYA BAJA,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060068,TOTORAPAMPA,APURIMAC,AYMARAES,COTARUSE,0,6,0,0,RURAL
304060001,COTARUSE,APURIMAC,AYMARAES,COTARUSE,611,339,177,2,URBANO
304060153,HUARACCOPATA,APURIMAC,AYMARAES,COTARUSE,4,3,0,1,RURAL
304060154,POSCCOTA,APURIMAC,AYMARAES,COTARUSE,3,3,0,3,RURAL
304060155,YANA CORRAL,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060156,PARCCANI,APURIMAC,AYMARAES,COTARUSE,0,4,0,0,RURAL
304060097,CCASAHUASI,APURIMAC,AYMARAES,COTARUSE,75,61,27,3,RURAL
304060158,CANGAYLLO,APURIMAC,AYMARAES,COTARUSE,0,1,0,0,RURAL
304060162,HUALLULLO,APURIMAC,AYMARAES,COTARUSE,4,2,0,2,RURAL
304060157,ALMAYOC CCASA,APURIMAC,AYMARAES,COTARUSE,2,1,0,1,RURAL
304060159,CCAMACCPATA,APURIMAC,AYMARAES,COTARUSE,1,1,0,1,RURAL
304060160,AFUELAYOCC,APURIMAC,AYMARAES,COTARUSE,1,1,0,1,RURAL
304060161,SIPRIANHUASI,APURIMAC,AYMARAES,COTARUSE,1,1,0,1,RURAL
304060163,LAMBRASPUCRO,APURIMAC,AYMARAES,COTARUSE,3,1,0,1,RURAL
304060072,CCELHUA,APURIMAC,AYMARAES,COTARUSE,2,2,0,1,RURAL
304060152,TRIGO CHACRA,APURIMAC,AYMARAES,COTARUSE,0,3,0,0,RURAL
304060074,ARASCCOCHA,APURIMAC,AYMARAES,COTARUSE,3,4,0,1,RURAL
304060073,LLUMPATA,APURIMAC,AYMARAES,COTARUSE,2,4,0,1,RURAL
304070007,HUAYQUIPA,APURIMAC,AYMARAES,HUAYLLO,64,76,32,8,RURAL
304070048,PUEBLO LIBRE,APURIMAC,AYMARAES,HUAYLLO,3,4,1,1,RURAL
304070024,CRUZ PATA,APURIMAC,AYMARAES,HUAYLLO,42,17,12,3,RURAL
304070019,PUCARA,APURIMAC,AYMARAES,HUAYLLO,10,5,2,1,RURAL
304070021,TAMICA,APURIMAC,AYMARAES,HUAYLLO,47,34,18,2,RURAL
304070023,ANTAPAMPA,APURIMAC,AYMARAES,HUAYLLO,1,3,1,0,RURAL
304070018,CHAUCHANI,APURIMAC,AYMARAES,HUAYLLO,1,3,0,1,RURAL
304070015,SOCCOS,APURIMAC,AYMARAES,HUAYLLO,2,4,1,1,RURAL
304070017,MOLINO PAMPA,APURIMAC,AYMARAES,HUAYLLO,1,3,1,0,RURAL
304070012,SAN ANTONIO,APURIMAC,AYMARAES,HUAYLLO,62,42,17,4,RURAL
304070013,TASTANI,APURIMAC,AYMARAES,HUAYLLO,1,2,1,0,RURAL
304070014,CANCAUPATA,APURIMAC,AYMARAES,HUAYLLO,3,5,1,0,RURAL
304070049,PATIBAMBA,APURIMAC,AYMARAES,HUAYLLO,41,22,11,7,RURAL
304070022,PUCRO,APURIMAC,AYMARAES,HUAYLLO,0,1,0,0,RURAL
304070001,IHUAYLLO,APURIMAC,AYMARAES,HUAYLLO,161,108,55,3,URBANO
304070020,CHISMAPAMPA,APURIMAC,AYMARAES,HUAYLLO,21,12,9,1,RURAL
304070051,CHAMILLCO,APURIMAC,AYMARAES,HUAYLLO,2,1,0,1,RURAL
304080028,PATAHUASI,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,6,5,1,4,RURAL
304080029,VILLA VERDE,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,26,19,10,4,RURAL
304080020,CHINCHIÑA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,71,41,18,5,RURAL
304080018,CCOLLCCAPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,5,0,0,RURAL
304080022,UNCAYOC,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,1,0,0,RURAL
304080023,MILLONI,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,1,1,1,0,RURAL
304080016,HUACCASA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,2,3,0,1,RURAL
304080019,MITAMA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,8,2,0,2,RURAL
304080066,CCOCHA PAMPA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,4,4,1,1,RURAL
304080069,UMAN CALLE,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,18,13,0,7,RURAL
304080052,CHILLCAPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,3,0,0,RURAL
304080004,ACCOLLANCCA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,7,13,0,5,RURAL
304080007,PISCOBAMBA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,3,6,0,2,RURAL
304080048,TACAHUARA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,5,3,2,1,RURAL
304080053,LAMBRAMA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,6,9,0,5,RURAL
304080063,AMAYBAMBA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,1,4,1,0,RURAL
304080033,ARAYRUMA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,29,19,9,4,RURAL
304080034,CASECASCO,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,6,2,0,1,RURAL
304080035,CEDRO PAMPA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,6,4,4,0,RURAL
304080038,CHAPIPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,9,7,1,3,RURAL
304080039,DESPACHO PATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,4,5,2,0,RURAL
304080040,ERCCEÑA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,2,5,1,0,RURAL
304080042,LACCACCERA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,3,0,0,RURAL
304080043,LICCHAPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,2,1,0,1,RURAL
304080045,OSCOLLOPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,1,0,0,RURAL
304080046,PATAPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,1,0,0,RURAL
304080025,FUNDICION,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,9,7,2,2,RURAL
304080026,CCAPRA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,5,3,0,1,RURAL
304080030,CHILLCAPAMPA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,22,10,7,2,RURAL
304080006,PUMAHUACHO,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,3,4,0,1,RURAL
304080009,PACSICA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,28,27,12,3,RURAL
304080005,AMOCA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,72,64,23,5,RURAL
304080062,SAN FRANCISCO,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,45,28,10,3,RURAL
304080051,UTA UTA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,8,4,0,3,RURAL
304080017,PUQUIO,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,9,4,1,2,RURAL
304080070,WICHUSAMA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,2,0,0,RURAL
304080068,SANTA CRUZ,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,7,7,1,4,RURAL
304080067,COLLCCAPAMPA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,4,0,0,RURAL
304080001,PICHIHUA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,225,123,69,15,URBANO
304080060,MOLINO PATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,1,2,0,1,RURAL
304080075,HUAYUNCCA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,7,3,0,2,RURAL
304080064,AYAMACHAY,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,2,4,1,0,RURAL
304080013,UMA CCATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,2,0,0,RURAL
304080012,CCESHUA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,3,3,0,2,RURAL
304080037,CURSANI,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,1,4,1,0,RURAL
304080044,LORORAYOC,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,5,3,1,0,RURAL
304080055,SALLALLI,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,2,0,0,RURAL
304080024,HUARANGOPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,5,5,0,2,RURAL
304080065,CALDERA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,3,2,1,0,RURAL
304080076,PATARA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,6,4,0,2,RURAL
304080077,PAPACCANY,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,1,6,0,1,RURAL
304080078,DURASNOPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,9,3,0,3,RURAL
304080080,WICHUMOCCO,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,1,1,0,1,RURAL
304080081,IGUSANI,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,2,0,0,RURAL
304080082,MISHKA HUACHO,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,4,1,0,1,RURAL
304080083,CUSIPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,1,0,0,RURAL
304080084,TUNASPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,1,0,0,RURAL
304080085,ACCOPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,1,0,0,RURAL
304080086,LEOMA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,1,1,0,1,RURAL
304080087,CANCAUPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,1,0,0,RURAL
304080088,CCEHUENCHA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,1,0,0,RURAL
304080089,LAWANQO,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,3,0,0,RURAL
304080090,COCHAPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,2,4,0,2,RURAL
304080091,ASNO PAMPANA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,3,3,0,2,RURAL
304080092,AGUARA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,2,0,0,RURAL
304080093,RODILLO,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,1,0,0,RURAL
304080094,PAMPAHUERTA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,7,5,1,2,RURAL
304080003,CHALHUAPAMPA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,3,4,1,0,RURAL
304080002,PICHUS,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,1,1,0,1,RURAL
304080008,CHECCASA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,20,14,6,1,RURAL
304080049,TACAÑA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,1,1,0,1,RURAL
304080041,HUAYRAPATA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,1,0,0,RURAL
304080079,BELLAVISTA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,0,1,0,0,RURAL
304090054,SOCCO CHICO,APURIMAC,AYMARAES,LUCRE,39,42,13,0,RURAL
304090024,JACCLLA,APURIMAC,AYMARAES,LUCRE,0,1,0,0,RURAL
304090027,IRQUIÑA,APURIMAC,AYMARAES,LUCRE,0,1,0,0,RURAL
304090025,SOCCO,APURIMAC,AYMARAES,LUCRE,71,35,19,0,RURAL
304090021,TOMAPAMPA,APURIMAC,AYMARAES,LUCRE,1,2,0,1,RURAL
304090063,CARSALA,APURIMAC,AYMARAES,LUCRE,9,6,3,0,RURAL
304090064,ATUN PAMPA,APURIMAC,AYMARAES,LUCRE,16,14,5,1,RURAL
304090065,PATA HUASI,APURIMAC,AYMARAES,LUCRE,7,12,3,0,RURAL
304090052,CHICOPATA,APURIMAC,AYMARAES,LUCRE,1,6,1,0,RURAL
304090053,AYACHUCO,APURIMAC,AYMARAES,LUCRE,7,8,2,0,RURAL
304090047,MAUCALLACTA,APURIMAC,AYMARAES,LUCRE,0,1,0,0,RURAL
304090043,YANAMISA,APURIMAC,AYMARAES,LUCRE,31,38,14,1,RURAL
304090045,PINCO,APURIMAC,AYMARAES,LUCRE,39,37,14,1,RURAL
304090046,ACOYCHA,APURIMAC,AYMARAES,LUCRE,47,54,17,0,RURAL
304090060,CCOCCOTE HUANE,APURIMAC,AYMARAES,LUCRE,0,1,0,0,RURAL
304090061,CULLCUNCHO,APURIMAC,AYMARAES,LUCRE,1,1,0,1,RURAL
304090041,CHACRAHUASI,APURIMAC,AYMARAES,LUCRE,11,12,3,2,RURAL
304090042,PATACCASI,APURIMAC,AYMARAES,LUCRE,0,2,0,0,RURAL
304090038,HUAMANHUIRI,APURIMAC,AYMARAES,LUCRE,39,18,8,0,RURAL
304090062,GEUÑA PUCRO,APURIMAC,AYMARAES,LUCRE,0,6,0,0,RURAL
304090033,CASICASGO,APURIMAC,AYMARAES,LUCRE,107,70,28,0,RURAL
304090039,ICHUCCALLA,APURIMAC,AYMARAES,LUCRE,72,52,21,0,RURAL
304090040,MUTCA,APURIMAC,AYMARAES,LUCRE,29,53,15,2,RURAL
304090036,MOROPATA,APURIMAC,AYMARAES,LUCRE,11,13,4,0,RURAL
304090037,ACCOBAMBA,APURIMAC,AYMARAES,LUCRE,5,2,0,1,RURAL
304090049,QUEUÑAPUCRO,APURIMAC,AYMARAES,LUCRE,10,13,4,1,RURAL
304090050,MANZANAYOC,APURIMAC,AYMARAES,LUCRE,10,13,5,1,RURAL
304090051,HELLWAQOCHA,APURIMAC,AYMARAES,LUCRE,0,8,0,0,RURAL
304090028,SICUNA,APURIMAC,AYMARAES,LUCRE,124,85,34,4,RURAL
304090034,ERAPATA,APURIMAC,AYMARAES,LUCRE,8,23,3,2,RURAL
304090030,CONCACCASA,APURIMAC,AYMARAES,LUCRE,7,5,2,0,RURAL
304090048,UNION PROGRESO,APURIMAC,AYMARAES,LUCRE,73,60,19,5,RURAL
304090006,SAN AGUSTIN,APURIMAC,AYMARAES,LUCRE,82,70,22,6,RURAL
304090066,HUARUÑA,APURIMAC,AYMARAES,LUCRE,7,9,3,0,RURAL
304090005,SOÑACCA,APURIMAC,AYMARAES,LUCRE,2,7,0,1,RURAL
304090022,HUANCHUCHA,APURIMAC,AYMARAES,LUCRE,0,4,0,0,RURAL
304090031,HUANCARIRCA,APURIMAC,AYMARAES,LUCRE,10,17,5,0,RURAL
304090026,COMUN,APURIMAC,AYMARAES,LUCRE,0,5,0,0,RURAL
304090020,CCOTOPUQUIO,APURIMAC,AYMARAES,LUCRE,0,3,0,0,RURAL
304090019,CUTIRCA,APURIMAC,AYMARAES,LUCRE,0,11,0,0,RURAL
304090011,CAYHUACHAHUA,APURIMAC,AYMARAES,LUCRE,200,144,57,8,RURAL
304090002,TOTORA,APURIMAC,AYMARAES,LUCRE,1,7,0,1,RURAL
304090055,OJA CHACRA,APURIMAC,AYMARAES,LUCRE,11,7,5,0,RURAL
304090013,PACCHANI,APURIMAC,AYMARAES,LUCRE,21,16,6,0,RURAL
304090016,CCOLLO,APURIMAC,AYMARAES,LUCRE,54,29,11,3,RURAL
304090009,ANAYPATA,APURIMAC,AYMARAES,LUCRE,3,6,2,0,RURAL
304090007,PUCAPUCA,APURIMAC,AYMARAES,LUCRE,2,8,0,1,RURAL
304090010,ATUNRUMI,APURIMAC,AYMARAES,LUCRE,3,9,1,0,RURAL
304090003,LIRIO,APURIMAC,AYMARAES,LUCRE,0,1,0,0,RURAL
304090004,TASTAPATA,APURIMAC,AYMARAES,LUCRE,0,7,0,0,RURAL
304090056,YANAONCCOY,APURIMAC,AYMARAES,LUCRE,4,5,0,3,RURAL
304090008,ANTAHUAYCO,APURIMAC,AYMARAES,LUCRE,0,12,0,0,RURAL
304090017,JUTA,APURIMAC,AYMARAES,LUCRE,281,207,83,13,URBANO
304090001,LUCRE,APURIMAC,AYMARAES,LUCRE,56,50,19,0,URBANO
304090014,JERJANTA,APURIMAC,AYMARAES,LUCRE,1,5,0,1,RURAL
304090032,CHINCHANA,APURIMAC,AYMARAES,LUCRE,2,8,1,0,RURAL
304090068,YACOCHINPANA,APURIMAC,AYMARAES,LUCRE,1,4,0,1,RURAL
304090067,RETAMA,APURIMAC,AYMARAES,LUCRE,9,3,0,2,RURAL
304090059,CHANTACUNA,APURIMAC,AYMARAES,LUCRE,1,12,1,0,RURAL
304090018,HUACCRUMA,APURIMAC,AYMARAES,LUCRE,3,18,0,3,RURAL
304090015,SIQUINI,APURIMAC,AYMARAES,LUCRE,0,6,0,0,RURAL
